source,sourceUrl,target,targetUrl
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Killing Joke,https://www.allmusic.com/artist/killing-joke-mn0000081493
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Lacuna Coil,https://www.allmusic.com/artist/lacuna-coil-mn0000778655
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Laughing Hyenas,https://www.allmusic.com/artist/laughing-hyenas-mn0000784053
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Lordi,https://www.allmusic.com/artist/lordi-mn0000631830
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Loudness,https://www.allmusic.com/artist/loudness-mn0000829717
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Mother Love Bone,https://www.allmusic.com/artist/mother-love-bone-mn0000502269
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Mötley Crüe,https://www.allmusic.com/artist/m%C3%B6tley-cr%C3%BCe-mn0000500992
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,My Morning Jacket,https://www.allmusic.com/artist/my-morning-jacket-mn0000520583
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Orange Goblin,https://www.allmusic.com/artist/orange-goblin-mn0000406390
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Primus,https://www.allmusic.com/artist/primus-mn0000359326
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Rollins Band,https://www.allmusic.com/artist/rollins-band-mn0000280956
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Rush,https://www.allmusic.com/artist/rush-mn0000203008
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Salome,https://www.allmusic.com/artist/salome-mn0002545703
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Skin Yard,https://www.allmusic.com/artist/skin-yard-mn0000026637
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Sleep,https://www.allmusic.com/artist/sleep-mn0000021578
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Sodom,https://www.allmusic.com/artist/sodom-mn0000031324
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Soulfly,https://www.allmusic.com/artist/soulfly-mn0000050493
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,The Atomic Bitchwax,https://www.allmusic.com/artist/the-atomic-bitchwax-mn0000040455
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,The Cult,https://www.allmusic.com/artist/the-cult-mn0000139908
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,The Fucking Champs,https://www.allmusic.com/artist/the-fucking-champs-mn0000058905
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Thrones,https://www.allmusic.com/artist/thrones-mn0000925698
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Toadies,https://www.allmusic.com/artist/toadies-mn0000607094
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Trivium,https://www.allmusic.com/artist/trivium-mn0000750895
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Wipers,https://www.allmusic.com/artist/wipers-mn0000485791
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Angel Witch,https://www.allmusic.com/artist/angel-witch-mn0000754879
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Autopsy,https://www.allmusic.com/artist/autopsy-mn0000061937
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Blood Ceremony,https://www.allmusic.com/artist/blood-ceremony-mn0001008443
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Blue Snaggletooth,https://www.allmusic.com/artist/blue-snaggletooth-mn0002840697
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Bulbous Creation,https://www.allmusic.com/artist/bulbous-creation-mn0003255980
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Demon Head,https://www.allmusic.com/artist/demon-head-mn0003392539
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Destructo,https://www.allmusic.com/artist/destructo-mn0002899881
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Diablo Blvd,https://www.allmusic.com/artist/diablo-blvd-mn0001752263
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Fish,https://www.allmusic.com/artist/fish-mn0000176934
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Fostermother,https://www.allmusic.com/artist/fostermother-mn0004172054
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Green Lung,https://www.allmusic.com/artist/green-lung-mn0003825109
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,HUDDY,https://www.allmusic.com/artist/huddy-mn0004014723
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Jazz Sabbath,https://www.allmusic.com/artist/jazz-sabbath-mn0001650087
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Kevin Kiner,https://www.allmusic.com/artist/kevin-kiner-mn0000084280
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Magnus Karlsson,https://www.allmusic.com/artist/magnus-karlsson-mn0000535892
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Malamorte,https://www.allmusic.com/artist/malamorte-mn0003620406
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,OG Maco,https://www.allmusic.com/artist/og-maco-mn0003325402
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,ORB,https://www.allmusic.com/artist/orb-mn0003515658
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Paris Shadows,https://www.allmusic.com/artist/paris-shadows-mn0003738083
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Pigs Pigs Pigs Pigs Pigs Pigs Pigs,https://www.allmusic.com/artist/pigs-pigs-pigs-pigs-pigs-pigs-pigs-mn0003578941
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Samsara Blues Experiment,https://www.allmusic.com/artist/samsara-blues-experiment-mn0003060942
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Scarface,https://www.allmusic.com/artist/scarface-mn0000315463
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Soggy,https://www.allmusic.com/artist/soggy-mn0003180147
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Volbeat,https://www.allmusic.com/artist/volbeat-mn0000725175
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Zakk Sabbath,https://www.allmusic.com/artist/zakk-sabbath-mn0003623402
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Allie Crow Buckley,https://www.allmusic.com/artist/allie-crow-buckley-mn0004031696
Diamond Head,https://www.allmusic.com/artist/diamond-head-mn0000251604,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Misfits,https://www.allmusic.com/artist/misfits-mn0000891063,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Motörhead,https://www.allmusic.com/artist/mot%C3%B6rhead-mn0000501407,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Angel Witch,https://www.allmusic.com/artist/angel-witch-mn0000754879,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Budgie,https://www.allmusic.com/artist/budgie-mn0000623985,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Deep Purple,https://www.allmusic.com/artist/deep-purple-mn0000192382,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Iron Maiden,https://www.allmusic.com/artist/iron-maiden-mn0000098465,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Judas Priest,https://www.allmusic.com/artist/judas-priest-mn0000246611,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Saxon,https://www.allmusic.com/artist/saxon-mn0000259800,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Samhain,https://www.allmusic.com/artist/samhain-mn0000832888,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Venom,https://www.allmusic.com/artist/venom-mn0000315403,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
AC/DC,https://www.allmusic.com/artist/ac-dc-mn0000574772,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Anvil,https://www.allmusic.com/artist/anvil-mn0000925852,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3yster-cult-mn0000061938,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
G.B.H.,https://www.allmusic.com/artist/gbh-mn0000202235,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Killing Joke,https://www.allmusic.com/artist/killing-joke-mn0000081493,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Lynyrd Skynyrd,https://www.allmusic.com/artist/lynyrd-skynyrd-mn0000170369,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Queen,https://www.allmusic.com/artist/queen-mn0000858827,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
The Stooges,https://www.allmusic.com/artist/the-stooges-mn0000562304,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Thin Lizzy,https://www.allmusic.com/artist/thin-lizzy-mn0000590479,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
UFO,https://www.allmusic.com/artist/ufo-mn0000809999,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Wishbone Ash,https://www.allmusic.com/artist/wishbone-ash-mn0000674873,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Accept,https://www.allmusic.com/artist/accept-mn0000925837,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Blitzkrieg,https://www.allmusic.com/artist/blitzkrieg-mn0000051319,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Ramones,https://www.allmusic.com/artist/ramones-mn0000490004,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Raven,https://www.allmusic.com/artist/raven-mn0000401166,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Deftones,https://www.allmusic.com/artist/deftones-mn0000813946
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Machine Head,https://www.allmusic.com/artist/machine-head-mn0000221445
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Pantera,https://www.allmusic.com/artist/pantera-mn0000005441
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Prong,https://www.allmusic.com/artist/prong-mn0000363100
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Alice in Chains,https://www.allmusic.com/artist/alice-in-chains-mn0000007920
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Bolt Thrower,https://www.allmusic.com/artist/bolt-thrower-mn0000766533
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Carcass,https://www.allmusic.com/artist/carcass-mn0000794926
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Cradle of Filth,https://www.allmusic.com/artist/cradle-of-filth-mn0000779670
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Death Angel,https://www.allmusic.com/artist/death-angel-mn0000230845
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Disturbed,https://www.allmusic.com/artist/disturbed-mn0000175579
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Dream Theater,https://www.allmusic.com/artist/dream-theater-mn0000803544
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Entombed,https://www.allmusic.com/artist/entombed-mn0000741177
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Killswitch Engage,https://www.allmusic.com/artist/killswitch-engage-mn0000771792
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,King's X,https://www.allmusic.com/artist/kings-x-mn0000771419
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Kyuss,https://www.allmusic.com/artist/kyuss-mn0000776011
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Lamb of God,https://www.allmusic.com/artist/lamb-of-god-mn0000781350
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Morbid Angel,https://www.allmusic.com/artist/morbid-angel-mn0000928351
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Sepultura,https://www.allmusic.com/artist/sepultura-mn0000741746
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,System of a Down,https://www.allmusic.com/artist/system-of-a-down-mn0000005501
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Type O Negative,https://www.allmusic.com/artist/type-o-negative-mn0000206465
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,White Zombie,https://www.allmusic.com/artist/white-zombie-mn0000820115
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Cannibal Corpse,https://www.allmusic.com/artist/cannibal-corpse-mn0000545534
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Coal Chamber,https://www.allmusic.com/artist/coal-chamber-mn0000791734
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Dethklok,https://www.allmusic.com/artist/dethklok-mn0000931770
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Evanescence,https://www.allmusic.com/artist/evanescence-mn0000787428
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,From First to Last,https://www.allmusic.com/artist/from-first-to-last-mn0000741127
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Helmet,https://www.allmusic.com/artist/helmet-mn0000572737
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,House of Heavy,https://www.allmusic.com/artist/house-of-heavy-mn0001597052
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Korn,https://www.allmusic.com/artist/korn-mn0000112789
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Mastodon,https://www.allmusic.com/artist/mastodon-mn0000382565
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Mudvayne,https://www.allmusic.com/artist/mudvayne-mn0000509156
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Neurosis,https://www.allmusic.com/artist/neurosis-mn0000388198
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,P.O.D.,https://www.allmusic.com/artist/pod-mn0000000441
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Pro-Pain,https://www.allmusic.com/artist/pro-pain-mn0000366863
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Sevendust,https://www.allmusic.com/artist/sevendust-mn0000016132
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Slayer,https://www.allmusic.com/artist/slayer-mn0000022124
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Testament,https://www.allmusic.com/artist/testament-mn0000751910
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Trivium,https://www.allmusic.com/artist/trivium-mn0000750895
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Underoath,https://www.allmusic.com/artist/underoath-mn0000211095
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Vision of Disorder,https://www.allmusic.com/artist/vision-of-disorder-mn0000219966
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,As I Lay Dying,https://www.allmusic.com/artist/as-i-lay-dying-mn0000510953
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Biohazard,https://www.allmusic.com/artist/biohazard-mn0000097325
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,CKY,https://www.allmusic.com/artist/cky-mn0000634463
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Creed,https://www.allmusic.com/artist/creed-mn0000782768
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,GWAR,https://www.allmusic.com/artist/gwar-mn0000655547
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Hayden,https://www.allmusic.com/artist/hayden-mn0000564944
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Hellyeah,https://www.allmusic.com/artist/hellyeah-mn0000540867
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,HIM,https://www.allmusic.com/artist/him-mn0000577091
Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,Iced Earth,https://www.allmusic.com/artist/iced-earth-mn0000769486
